,don_id,ppe,date,qty
0,don64,printedFaceShields,2020-04-17 13:16:00+00:00,50.0
1,don65,printedFaceShields,2020-04-17 18:27:00+00:00,500.0
2,don654,printedFaceShields,2020-05-05 23:36:44.009000+00:00,50.0
3,don657,printedFaceShields,2020-05-06 14:52:01.229000+00:00,10.0
4,don658,printedFaceShields,2020-05-06 14:56:15.554000+00:00,40.0
5,don67,printedFaceShields,2020-04-18 14:12:00+00:00,30.0
6,don676,printedFaceShields,2020-05-07 19:27:04.955000+00:00,90.0
7,don68,printedFaceShields,2020-04-18 23:34:00+00:00,25.0
8,don69,printedFaceShields,2020-04-19 00:41:00+00:00,50.0
9,don697,printedFaceShields,2020-05-11 19:42:42.898000+00:00,100.0
10,don706,printedFaceShields,2020-05-12 14:13:54.110000+00:00,10.0
11,don71,printedFaceShields,2020-04-09 17:52:00+00:00,10.0
12,don712,printedFaceShields,2020-05-12 18:14:29.543000+00:00,200.0
13,don715,printedFaceShields,2020-05-12 19:23:08.690000+00:00,60.0
14,don716,printedFaceShields,2020-05-12 19:26:26.678000+00:00,500.0
15,don719,printedFaceShields,2020-05-12 20:34:11.305000+00:00,90.0
16,don722,printedFaceShields,2020-05-12 21:03:00.827000+00:00,50.0
17,don751,printedFaceShields,2020-05-13 20:28:27.408000+00:00,50.0
18,don753,printedFaceShields,2020-05-13 21:28:58.135000+00:00,60.0
19,don756,printedFaceShields,2020-05-13 22:40:10.364000+00:00,20.0
20,don757,printedFaceShields,2020-05-13 22:44:51.143000+00:00,20.0
21,don758,printedFaceShields,2020-05-14 00:24:50.500000+00:00,35.0
22,don76,printedFaceShields,2020-04-19 04:00:00+00:00,70.0
23,don771,faceShields,2020-05-14 16:50:58.091000+00:00,500.0
24,don773,nitrileGloves,2020-05-14 17:31:52.594000+00:00,100.0
25,don773,surgicalCaps,2020-05-14 17:31:52.594000+00:00,20.0
26,don775,respirators,2020-05-14 17:32:41.643000+00:00,20.0
27,don775,surgicalMasks,2020-05-14 17:32:41.643000+00:00,120.0
28,don776,printedFaceShields,2020-05-14 19:52:34.220000+00:00,500.0
29,don777,surgicalMasks,2020-05-14 19:56:28.271000+00:00,160.0
30,don778,handmadeMasks,2020-05-15 06:01:36.083000+00:00,20.0
31,don780,faceShields,2020-05-15 08:29:26.919000+00:00,100.0
32,don781,handmadeMasks,2020-05-15 16:58:00.374000+00:00,40.0
33,don782,handmadeMasks,2020-05-15 22:27:45.467000+00:00,30.0
34,don783,printedFaceShields,2020-05-16 00:29:49.288000+00:00,200.0
35,don787,handmadeMasks,2020-05-16 18:03:19.775000+00:00,50.0
36,don788,disposableBooties,2020-05-16 19:15:35.627000+00:00,500.0
37,don789,faceShields,2020-05-16 22:42:31.846000+00:00,100.0
38,don791,handSanitizer,2020-05-17 15:11:38.682000+00:00,3.0
39,don791,surgicalMasks,2020-05-17 15:11:38.682000+00:00,400.0
40,don792,handmadeMasks,2020-05-17 18:50:28.376000+00:00,27.0
41,don793,printedFaceShields,2020-05-17 20:26:33.208000+00:00,100.0
42,don796,respirators,2020-05-18 20:01:25.144000+00:00,200.0
43,don796,surgicalMasks,2020-05-18 20:01:25.144000+00:00,200.0
44,don799,coveralls,2020-05-19 00:25:49.033000+00:00,25.0
45,don799,disposableBooties,2020-05-19 00:25:49.033000+00:00,200.0
46,don799,gowns,2020-05-19 00:25:49.033000+00:00,300.0
47,don8,printedFaceShields,2020-04-10 11:13:00+00:00,100.0
48,don80,printedFaceShields,2020-04-19 04:00:00+00:00,40.0
49,don802,handmadeMasks,2020-05-20 14:34:34.963000+00:00,250.0
50,don803,gowns,2020-05-20 16:43:57.608000+00:00,24.0
51,don804,handmadeMasks,2020-05-20 21:20:47.310000+00:00,20.0
52,don805,surgicalMasks,2020-05-20 22:30:52.140000+00:00,980.0
53,don806,handmadeMasks,2020-05-21 01:44:59.891000+00:00,100.0
54,don83,printedFaceShields,2020-04-19 04:00:00+00:00,70.0
55,don87,printedFaceShields,2020-04-19 04:00:00+00:00,24.0
56,don88,printedFaceShields,2020-04-19 04:00:00+00:00,50.0
57,don89,printedFaceShields,2020-04-19 04:00:00+00:00,1000.0
58,don9,printedFaceShields,2020-04-10 11:32:00+00:00,30.0
59,don91,printedFaceShields,2020-04-19 04:00:00+00:00,30.0
60,don95,printedFaceShields,2020-04-19 04:00:00+00:00,20.0
61,don97,printedFaceShields,2020-04-19 04:00:00+00:00,100.0
