,rec_id,ppe,date,qty
0,rec0,faceShields,2020-04-02 16:27:00+00:00,4998.0
1,rec0,gowns,2020-04-02 16:27:00+00:00,1000.0
2,rec0,nitrileGloves,2020-04-02 16:27:00+00:00,10000.0
3,rec0,respirators,2020-04-02 16:27:00+00:00,9950.0
4,rec1,faceShields,2020-04-02 16:35:00+00:00,9.0
5,rec1,gowns,2020-04-02 16:35:00+00:00,9.0
6,rec1,handSanitizer,2020-04-02 16:35:00+00:00,4.0
7,rec1,respirators,2020-04-02 16:35:00+00:00,9.0
8,rec10,faceShields,2020-04-02 17:48:00+00:00,30.0
9,rec10,gowns,2020-04-02 17:48:00+00:00,20.0
10,rec10,respirators,2020-04-02 17:48:00+00:00,30.0
11,rec100,disinfectingWipes,2020-04-03 08:12:00+00:00,6.0
12,rec100,faceShields,2020-04-03 08:12:00+00:00,20.0
13,rec100,handSanitizer,2020-04-03 08:12:00+00:00,6.0
14,rec100,respirators,2020-04-03 08:12:00+00:00,20.0
15,rec1000,nitrileGloves,2020-04-04 00:58:43+00:00,75.0
16,rec1001,faceShields,2020-04-04 00:59:58+00:00,120.0
17,rec1001,gowns,2020-04-04 00:59:58+00:00,120.0
18,rec1001,nitrileGloves,2020-04-04 00:59:58+00:00,120.0
19,rec1001,respirators,2020-04-04 00:59:58+00:00,120.0
20,rec1002,faceShields,2020-04-04 01:22:02+00:00,10.0
21,rec1002,respirators,2020-04-04 01:22:02+00:00,10.0
22,rec1003,disinfectingWipes,2020-04-04 01:36:55+00:00,50.0
23,rec1003,respirators,2020-04-04 01:36:55+00:00,300.0
24,rec1004,disinfectingWipes,2020-04-04 01:37:00+00:00,3000.0
25,rec1004,disposableBooties,2020-04-04 01:37:00+00:00,2000.0
26,rec1004,faceShields,2020-04-04 01:37:00+00:00,1000.0
27,rec1004,gowns,2020-04-04 01:37:00+00:00,2000.0
28,rec1004,handSanitizer,2020-04-04 01:37:00+00:00,250.0
29,rec1004,handmadeMasks,2020-04-04 01:37:00+00:00,2000.0
30,rec1004,nitrileGloves,2020-04-04 01:37:00+00:00,2000.0
31,rec1004,respirators,2020-04-04 01:37:00+00:00,1000.0
32,rec1004,thermometers,2020-04-04 01:37:00+00:00,2000.0
33,rec1005,disinfectingWipes,2020-04-04 01:42:27+00:00,50.0
34,rec1005,faceShields,2020-04-04 01:42:27+00:00,100.0
35,rec1005,gowns,2020-04-04 01:42:27+00:00,500.0
36,rec1005,respirators,2020-04-04 01:42:27+00:00,500.0
37,rec1006,disinfectingWipes,2020-04-04 01:45:00+00:00,20.0
38,rec1006,gowns,2020-04-04 01:45:00+00:00,20.0
39,rec1006,nitrileGloves,2020-04-04 01:45:00+00:00,100.0
40,rec1006,respirators,2020-04-04 01:45:00+00:00,10.0
41,rec1006,thermometers,2020-04-04 01:45:00+00:00,3.0
42,rec1007,disinfectingWipes,2020-04-04 02:08:27+00:00,5000.0
43,rec1007,faceShields,2020-04-04 02:08:27+00:00,2000.0
44,rec1007,gowns,2020-04-04 02:08:27+00:00,10000.0
45,rec1007,respirators,2020-04-04 02:08:27+00:00,2000.0
46,rec1008,disinfectingWipes,2020-04-04 02:27:00+00:00,150.0
47,rec1008,disposableBooties,2020-04-04 02:27:00+00:00,200.0
48,rec1008,faceShields,2020-04-04 02:27:00+00:00,100.0
49,rec1008,gowns,2020-04-04 02:27:00+00:00,100.0
50,rec1008,handSanitizer,2020-04-04 02:27:00+00:00,150.0
51,rec1008,nitrileGloves,2020-04-04 02:27:00+00:00,200.0
52,rec1008,respirators,2020-04-04 02:27:00+00:00,100.0
53,rec1008,thermometers,2020-04-04 02:27:00+00:00,200.0
54,rec1009,disinfectingWipes,2020-04-04 03:48:51+00:00,3000.0
55,rec1009,disposableBooties,2020-04-04 03:48:51+00:00,2000.0
56,rec1009,faceShields,2020-04-04 03:48:51+00:00,1000.0
57,rec1009,gowns,2020-04-04 03:48:51+00:00,2000.0
58,rec1009,handmadeMasks,2020-04-04 03:48:51+00:00,2000.0
59,rec1009,nitrileGloves,2020-04-04 03:48:51+00:00,2000.0
60,rec1009,respirators,2020-04-04 03:48:51+00:00,1000.0
61,rec1009,thermometers,2020-04-04 03:48:51+00:00,2000.0
62,rec101,disinfectingWipes,2020-04-03 08:12:00+00:00,500.0
63,rec101,disposableBooties,2020-04-03 08:12:00+00:00,25.0
64,rec101,faceShields,2020-04-03 08:12:00+00:00,400.0
65,rec101,gowns,2020-04-03 08:12:00+00:00,500.0
66,rec101,handSanitizer,2020-04-03 08:12:00+00:00,300.0
67,rec101,nitrileGloves,2020-04-03 08:12:00+00:00,700.0
68,rec101,respirators,2020-04-03 08:12:00+00:00,400.0
69,rec101,thermometers,2020-04-03 08:12:00+00:00,100.0
70,rec1010,disinfectingWipes,2020-04-04 04:28:26+00:00,300.0
71,rec1010,gowns,2020-04-04 04:28:26+00:00,375.0
72,rec1010,handmadeMasks,2020-04-04 04:28:26+00:00,100.0
73,rec1010,surgicalMasks,2020-04-04 04:28:26+00:00,335.0
74,rec1011,disinfectingWipes,2020-04-04 04:57:00+00:00,6500.0
75,rec1011,disposableBooties,2020-04-04 04:57:00+00:00,100.0
76,rec1011,faceShields,2020-04-04 04:57:00+00:00,500.0
77,rec1011,gowns,2020-04-04 04:57:00+00:00,2500.0
78,rec1011,handSanitizer,2020-04-04 04:57:00+00:00,2200.0
79,rec1011,nitrileGloves,2020-04-04 04:57:00+00:00,3000.0
80,rec1011,respirators,2020-04-04 04:57:00+00:00,1500.0
81,rec1011,thermometers,2020-04-04 04:57:00+00:00,1775.0
82,rec1012,disinfectingWipes,2020-04-04 05:18:43+00:00,2000.0
83,rec1012,disposableBooties,2020-04-04 05:18:43+00:00,1000.0
84,rec1012,faceShields,2020-04-04 05:18:43+00:00,1000.0
85,rec1012,gowns,2020-04-04 05:18:43+00:00,1000.0
86,rec1012,handmadeMasks,2020-04-04 05:18:43+00:00,400.0
87,rec1012,nitrileGloves,2020-04-04 05:18:43+00:00,3000.0
88,rec1012,respirators,2020-04-04 05:18:43+00:00,2000.0
89,rec1012,thermometers,2020-04-04 05:18:43+00:00,200.0
90,rec1013,disinfectingWipes,2020-04-04 05:32:50+00:00,5.0
91,rec1013,disposableBooties,2020-04-04 05:32:50+00:00,10.0
92,rec1013,faceShields,2020-04-04 05:32:50+00:00,15.0
93,rec1013,handmadeMasks,2020-04-04 05:32:50+00:00,10.0
94,rec1013,respirators,2020-04-04 05:32:50+00:00,20.0
95,rec1013,thermometers,2020-04-04 05:32:50+00:00,3.0
96,rec1014,disinfectingWipes,2020-04-04 05:40:17+00:00,10.0
97,rec1014,disposableBooties,2020-04-04 05:40:17+00:00,30.0
98,rec1014,gowns,2020-04-04 05:40:17+00:00,10.0
99,rec1014,handmadeMasks,2020-04-04 05:40:17+00:00,20.0
100,rec1014,respirators,2020-04-04 05:40:17+00:00,30.0
101,rec1015,disposableBooties,2020-04-04 06:41:00+00:00,2000.0
102,rec1015,faceShields,2020-04-04 06:41:00+00:00,500.0
103,rec1015,gowns,2020-04-04 06:41:00+00:00,2000.0
104,rec1015,handSanitizer,2020-04-04 06:41:00+00:00,100.0
105,rec1015,respirators,2020-04-04 06:41:00+00:00,2000.0
106,rec1016,disinfectingWipes,2020-04-04 07:16:00+00:00,3.0
107,rec1016,handSanitizer,2020-04-04 07:16:00+00:00,3.0
108,rec1016,surgicalMasks,2020-04-04 07:16:00+00:00,30.0
109,rec1017,disinfectingWipes,2020-04-04 07:16:30+00:00,150.0
110,rec1017,disposableBooties,2020-04-04 07:16:30+00:00,200.0
111,rec1017,faceShields,2020-04-04 07:16:30+00:00,100.0
112,rec1017,gowns,2020-04-04 07:16:30+00:00,100.0
113,rec1017,nitrileGloves,2020-04-04 07:16:30+00:00,200.0
114,rec1017,respirators,2020-04-04 07:16:30+00:00,100.0
115,rec1017,thermometers,2020-04-04 07:16:30+00:00,200.0
116,rec1018,disinfectingWipes,2020-04-04 07:51:00+00:00,100.0
117,rec1018,gowns,2020-04-04 07:51:00+00:00,100.0
118,rec1018,handSanitizer,2020-04-04 07:51:00+00:00,25.0
119,rec1018,handmadeMasks,2020-04-04 07:51:00+00:00,25.0
120,rec1018,nitrileGloves,2020-04-04 07:51:00+00:00,100.0
121,rec1018,respirators,2020-04-04 07:51:00+00:00,25.0
122,rec1018,thermometers,2020-04-04 07:51:00+00:00,1.0
123,rec1019,disinfectingWipes,2020-04-04 09:48:00+00:00,5000.0
124,rec1019,disposableBooties,2020-04-04 09:48:00+00:00,1.0
125,rec1019,faceShields,2020-04-04 09:48:00+00:00,1000.0
126,rec1019,gowns,2020-04-04 09:48:00+00:00,1500.0
127,rec1019,handSanitizer,2020-04-04 09:48:00+00:00,500.0
128,rec1019,respirators,2020-04-04 09:48:00+00:00,2300.0
129,rec1019,thermometers,2020-04-04 09:48:00+00:00,2000.0
130,rec102,disinfectingWipes,2020-04-03 08:13:00+00:00,2.0
131,rec102,disposableBooties,2020-04-03 08:13:00+00:00,40.0
132,rec102,gowns,2020-04-03 08:13:00+00:00,20.0
